Sexe;Age;Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale
;;76;Occitanie;31;2;02;030;Ausseing;87.0;1.0;88.0
;;76;Occitanie;31;3;07;004;Ayguesvives;2807.0;69.0;2876.0
;;76;Occitanie;31;2;02;041;Bagiry;107.0;3.0;110.0
;;76;Occitanie;31;2;02;046;Baren;11.0;1.0;12.0
;;76;Occitanie;31;1;01;052;Beaumont-sur-Lèze;1638.0;30.0;1668.0
;;76;Occitanie;31;3;24;053;Beaupuy;1225.0;29.0;1254.0
;;76;Occitanie;31;3;13;060;Bélesta-en-Lauragais;112.0;3.0;115.0
;;76;Occitanie;31;1;06;065;Bérat;3079.0;68.0;3147.0
;;76;Occitanie;31;3;27;066;Bessières;4238.0;67.0;4305.0
;;76;Occitanie;31;2;02;068;Billière;34.0;0.0;34.0
;;76;Occitanie;31;2;06;072;Boissède;68.0;2.0;70.0
;;76;Occitanie;31;3;21;088;Brax;2938.0;101.0;3039.0
;;76;Occitanie;31;3;08;090;Brignemont;367.0;5.0;372.0
;;76;Occitanie;31;3;08;093;Le Burgaud;937.0;11.0;948.0
;;76;Occitanie;31;3;07;099;Caignac;414.0;7.0;421.0
;;76;Occitanie;31;1;01;107;Carbonne;5650.0;119.0;5769.0
;;76;Occitanie;31;2;14;108;Cardeilhac;258.0;7.0;265.0
;;76;Occitanie;31;2;02;110;Cassagne;644.0;14.0;658.0
;;76;Occitanie;31;1;01;111;Castagnac;326.0;4.0;330.0
;;76;Occitanie;31;3;27;118;Castelnau-d'Estrétefonds;6915.0;110.0;7025.0
;;76;Occitanie;31;2;14;130;Cazaril-Tambourès;85.0;0.0;85.0
;;76;Occitanie;31;2;02;129;Cazarilh-Laspènes;14.0;3.0;17.0
;;76;Occitanie;31;2;02;132;Cazaux-Layrisse;61.0;1.0;62.0
;;76;Occitanie;31;2;14;138;Charlas;253.0;5.0;258.0
;;76;Occitanie;31;2;14;141;Ciadoux;226.0;2.0;228.0
;;76;Occitanie;31;1;01;145;Cintegabelle;2994.0;65.0;3059.0
;;76;Occitanie;31;3;04;148;Clermont-le-Fort;526.0;15.0;541.0
;;76;Occitanie;31;3;08;164;Drudas;199.0;6.0;205.0
;;76;Occitanie;31;1;11;166;Empeaux;305.0;4.0;309.0
;;76;Occitanie;31;2;06;168;Eoux;131.0;0.0;131.0
;;76;Occitanie;31;3;07;169;Escalquens;6990.0;131.0;7121.0
;;76;Occitanie;31;2;14;170;Escanecrabe;211.0;2.0;213.0
;;76;Occitanie;31;3;07;171;Espanès;278.0;9.0;287.0
;;76;Occitanie;31;2;02;174;Estadens;526.0;7.0;533.0
;;76;Occitanie;31;3;13;179;Le Faget;301.0;19.0;320.0
;;76;Occitanie;31;1;09;181;Le Fauga;2509.0;33.0;2542.0
;;76;Occitanie;31;3;05;182;Fenouillet;5727.0;54.0;5781.0
;;76;Occitanie;31;1;11;187;Fonsorbes;13048.0;332.0;13380.0
;;76;Occitanie;31;2;02;190;Fos;241.0;2.0;243.0
;;76;Occitanie;31;2;02;191;Fougaron;109.0;1.0;110.0
;;76;Occitanie;31;1;06;196;Francon;239.0;4.0;243.0
;;76;Occitanie;31;2;14;197;Franquevielle;328.0;9.0;337.0
;;76;Occitanie;31;2;02;199;Fronsac;188.0;8.0;196.0
;;76;Occitanie;31;2;02;200;Frontignan-de-Comminges;78.0;0.0;78.0
;;76;Occitanie;31;2;02;208;Ganties;305.0;6.0;311.0
;;76;Occitanie;31;3;08;209;Garac;167.0;6.0;173.0
;;76;Occitanie;31;3;10;216;Gémil;415.0;9.0;424.0
;;76;Occitanie;31;2;02;217;Génos;73.0;2.0;75.0
;;76;Occitanie;31;3;07;220;Gibel;388.0;5.0;393.0
;;76;Occitanie;31;1;01;225;Goutevernisse;186.0;3.0;189.0
;;76;Occitanie;31;3;04;227;Goyrans;847.0;38.0;885.0
;;76;Occitanie;31;3;10;228;Gragnague;2428.0;38.0;2466.0
;;76;Occitanie;31;2;02;237;His;236.0;30.0;266.0
;;76;Occitanie;31;1;06;250;Labastide-Clermont;682.0;17.0;699.0
;;76;Occitanie;31;2;02;255;Labroquère;323.0;8.0;331.0
;;76;Occitanie;31;1;01;258;Lacaugne;244.0;6.0;250.0
;;76;Occitanie;31;1;01;261;Lafitte-Vigordane;1156.0;44.0;1200.0
;;76;Occitanie;31;1;01;264;Lagrâce-Dieu;555.0;7.0;562.0
;;76;Occitanie;31;1;01;267;Lahitère;53.0;4.0;57.0
;;76;Occitanie;31;2;14;270;Landorthe;1028.0;28.0;1056.0
;;76;Occitanie;31;1;01;303;Longages;3336.0;61.0;3397.0
;;76;Occitanie;31;2;14;305;Loudet;194.0;5.0;199.0
;;76;Occitanie;31;2;02;306;Lourde;113.0;1.0;114.0
;;76;Occitanie;31;1;06;309;Lussan-Adeilhac;238.0;2.0;240.0
;;76;Occitanie;31;3;13;310;Lux;341.0;9.0;350.0
;;76;Occitanie;31;3;27;311;La Magdelaine-sur-Tarn;1226.0;23.0;1249.0
;;76;Occitanie;31;1;01;319;Marliac;132.0;1.0;133.0
;;76;Occitanie;31;1;01;326;Massabrac;121.0;2.0;123.0
;;76;Occitanie;31;1;06;327;Mauran;203.0;1.0;204.0
;;76;Occitanie;31;3;13;331;Maureville;295.0;12.0;307.0
;;76;Occitanie;31;3;07;332;Mauvaisin;221.0;4.0;225.0
;;76;Occitanie;31;2;02;342;Milhas;191.0;3.0;194.0
;;76;Occitanie;31;2;14;350;Mondilhan;81.0;0.0;81.0
;;76;Occitanie;31;1;06;353;Monès;88.0;0.0;88.0
;;76;Occitanie;31;1;06;359;Montastruc-Savès;63.0;2.0;65.0
;;76;Occitanie;31;3;13;371;Montégut-Lauragais;407.0;9.0;416.0
;;76;Occitanie;31;2;02;372;Montespan;466.0;10.0;476.0
;;76;Occitanie;31;1;01;375;Montesquieu-Volvestre;3083.0;47.0;3130.0
;;76;Occitanie;31;3;07;384;Montlaur;1791.0;37.0;1828.0
;;76;Occitanie;31;3;13;393;Mourvilles-Hautes;170.0;5.0;175.0
;;76;Occitanie;31;3;13;400;Nogaret;98.0;0.0;98.0
;;76;Occitanie;31;2;02;405;Ore;121.0;3.0;124.0
;;76;Occitanie;31;3;21;417;Pibrac;8828.0;209.0;9037.0
;;76;Occitanie;31;1;06;419;Le Pin-Murelet;166.0;6.0;172.0
;;76;Occitanie;31;1;06;423;Plagnole;333.0;5.0;338.0
;;76;Occitanie;31;1;12;433;Portet-sur-Garonne;9798.0;129.0;9927.0
;;76;Occitanie;31;3;07;439;Préserville;765.0;18.0;783.0
;;76;Occitanie;31;2;02;440;Proupiary;64.0;0.0;64.0
;;76;Occitanie;31;3;04;448;Rebigue;493.0;7.0;500.0
;;76;Occitanie;31;1;12;458;Roques;5295.0;57.0;5352.0
;;76;Occitanie;31;3;10;462;Rouffiac-Tolosan;2186.0;39.0;2225.0
;;76;Occitanie;31;1;11;466;Saiguède;798.0;17.0;815.0
;;76;Occitanie;31;1;06;476;Saint-Élix-le-Château;927.0;21.0;948.0
;;76;Occitanie;31;1;09;486;Saint-Hilaire;1726.0;25.0;1751.0
;;76;Occitanie;31;2;14;487;Saint-Ignan;222.0;4.0;226.0
;;76;Occitanie;31;3;13;491;Saint-Julia;417.0;11.0;428.0
;;76;Occitanie;31;1;01;492;Saint-Julien-sur-Garonne;552.0;6.0;558.0
;;76;Occitanie;31;3;13;512;Saint-Pierre-de-Lages;887.0;28.0;915.0
;;76;Occitanie;31;3;27;515;Saint-Rustice;429.0;9.0;438.0
;;76;Occitanie;31;1;06;481;Sainte-Foy-de-Peyrolières;2093.0;46.0;2139.0
;;76;Occitanie;31;1;06;520;Sajas;105.0;3.0;108.0
;;76;Occitanie;31;3;08;526;La Salvetat-Saint-Gilles;8477.0;199.0;8676.0
;;76;Occitanie;31;1;12;533;Saubens;2351.0;58.0;2409.0
;;76;Occitanie;31;2;02;535;Sauveterre-de-Comminges;704.0;16.0;720.0
;;76;Occitanie;31;2;14;537;Savarthès;195.0;4.0;199.0
;;76;Occitanie;31;1;06;538;Savères;213.0;1.0;214.0
;;76;Occitanie;31;3;13;540;Ségreville;336.0;10.0;346.0
;;76;Occitanie;31;3;07;546;Seyre;127.0;2.0;129.0
;;76;Occitanie;31;2;02;550;Soueich;517.0;15.0;532.0
;;76;Occitanie;31;2;02;559;Trébons-de-Luchon;8.0;0.0;8.0
;;76;Occitanie;31;2;02;562;Urau;116.0;1.0;117.0
;;76;Occitanie;31;3;10;573;Verfeil;3867.0;65.0;3932.0
;;76;Occitanie;31;1;12;574;Vernet;3294.0;52.0;3346.0
;;76;Occitanie;31;3;27;587;Villeneuve-lès-Bouloc;1687.0;13.0;1700.0
;;76;Occitanie;32;1;10;003;Antras;41.0;3.0;44.0
;;76;Occitanie;32;2;11;007;Ardizas;219.0;5.0;224.0
;;76;Occitanie;32;3;03;010;Arrouède;86.0;0.0;86.0
;;76;Occitanie;32;3;01;017;Aurensan;132.0;4.0;136.0
;;76;Occitanie;32;1;06;019;Auterive;530.0;16.0;546.0
;;76;Occitanie;32;2;09;023;Avezan;87.0;2.0;89.0
;;76;Occitanie;32;1;07;024;Ayguetinte;157.0;2.0;159.0
;;76;Occitanie;32;2;12;025;Ayzieu;159.0;2.0;161.0
;;76;Occitanie;32;3;15;028;Barcugnan;104.0;3.0;107.0
;;76;Occitanie;32;3;04;029;Barran;673.0;14.0;687.0
;;76;Occitanie;32;2;07;035;Beaucaire;246.0;1.0;247.0
;;76;Occitanie;32;3;16;036;Beaumarchés;679.0;30.0;709.0
;;76;Occitanie;32;2;12;049;Bétous;72.0;3.0;75.0
;;76;Occitanie;32;1;08;052;Bezolles;132.0;3.0;135.0
;;76;Occitanie;32;3;03;053;Bézues-Bajon;185.0;0.0;185.0
;;76;Occitanie;32;1;05;056;Blanquefort;43.0;4.0;47.0
;;76;Occitanie;32;2;07;057;Blaziert;128.0;2.0;130.0
;;76;Occitanie;32;1;10;059;Bonas;116.0;0.0;116.0
;;76;Occitanie;32;1;03;076;Castelnau-Barbarens;579.0;13.0;592.0
;;76;Occitanie;32;3;16;077;Castelnau-d'Anglès;91.0;1.0;92.0
;;76;Occitanie;32;2;14;082;Castéra-Lectourois;337.0;11.0;348.0
;;76;Occitanie;32;1;07;083;Castéra-Verduzan;1042.0;23.0;1065.0
;;76;Occitanie;32;2;09;084;Castéron;52.0;2.0;54.0
;;76;Occitanie;32;2;12;087;Castex-d'Armagnac;141.0;3.0;144.0
;;76;Occitanie;32;3;15;104;Clermont-Pouyguillès;159.0;3.0;162.0
;;76;Occitanie;32;3;01;108;Corneillan;156.0;4.0;160.0
;;76;Occitanie;32;3;16;109;Couloumé-Mondebat;203.0;7.0;210.0
;;76;Occitanie;32;2;09;132;Fleurance;6130.0;89.0;6219.0
;;76;Occitanie;32;1;13;134;Frégouville;359.0;4.0;363.0
;;76;Occitanie;32;2;14;143;Gazaupouy;245.0;10.0;255.0
;;76;Occitanie;32;3;01;151;Goux;63.0;2.0;65.0
;;76;Occitanie;32;3;15;156;Idrac-Respaillès;214.0;4.0;218.0
;;76;Occitanie;32;2;14;158;L' Isle-Bouzon;248.0;4.0;252.0
;;76;Occitanie;32;1;10;162;Jegun;1182.0;37.0;1219.0
;;76;Occitanie;32;3;16;163;Jû-Belloc;283.0;8.0;291.0
;;76;Occitanie;32;1;05;165;Juilles;229.0;4.0;233.0
;;76;Occitanie;32;2;14;176;Lagarde;123.0;7.0;130.0
;;76;Occitanie;32;2;09;184;Lalanne;132.0;3.0;135.0
;;76;Occitanie;32;2;09;188;Lamothe-Goas;80.0;4.0;84.0
;;76;Occitanie;32;3;04;200;Lasséran;350.0;11.0;361.0
;;76;Occitanie;32;2;12;202;Laujuzan;290.0;5.0;295.0
;;76;Occitanie;32;2;02;203;Lauraët;247.0;3.0;250.0
;;76;Occitanie;32;3;15;215;Loubersan;161.0;6.0;167.0
;;76;Occitanie;32;3;03;216;Lourties-Monbrun;156.0;4.0;160.0
;;76;Occitanie;32;2;12;220;Luppé-Violles;132.0;3.0;135.0
;;76;Occitanie;32;3;15;226;Manas-Bastanous;83.0;5.0;88.0
;;76;Occitanie;32;2;12;227;Manciet;761.0;19.0;780.0
;;76;Occitanie;32;1;08;231;Marambat;424.0;9.0;433.0
;;76;Occitanie;32;1;13;234;Marestaing;349.0;7.0;356.0
;;76;Occitanie;32;2;12;236;Marguestau;56.0;4.0;60.0
;;76;Occitanie;32;3;15;238;Marseillan;83.0;0.0;83.0
;;76;Occitanie;32;2;12;243;Mauléon-d'Armagnac;266.0;3.0;269.0
;;76;Occitanie;32;1;11;247;Maurens;302.0;15.0;317.0
;;76;Occitanie;32;2;11;249;Mauvezin;2275.0;51.0;2326.0
;;76;Occitanie;32;3;15;263;Moncassin;124.0;3.0;127.0
;;76;Occitanie;32;1;17;270;Mongausy;90.0;1.0;91.0
;;76;Occitanie;32;3;16;273;Monlezun;162.0;10.0;172.0
;;76;Occitanie;32;1;10;279;Montaut-les-Créneaux;714.0;19.0;733.0
;;76;Occitanie;32;3;15;283;Montégut-Arros;279.0;6.0;285.0
;;76;Occitanie;32;2;09;286;Montestruc-sur-Gers;700.0;14.0;714.0
;;76;Occitanie;32;1;05;288;Montiron;138.0;1.0;139.0
;;76;Occitanie;32;2;02;290;Montréal;1176.0;20.0;1196.0
;;76;Occitanie;32;2;02;292;Mouchan;385.0;9.0;394.0
;;76;Occitanie;32;2;08;299;Noulens;102.0;0.0;102.0
;;76;Occitanie;32;3;06;300;Orbessan;270.0;4.0;274.0
;;76;Occitanie;32;3;06;302;Ornézan;206.0;7.0;213.0
;;76;Occitanie;32;3;03;304;Panassac;285.0;8.0;293.0
;;76;Occitanie;32;2;12;305;Panjas;429.0;7.0;436.0
;;76;Occitanie;32;1;17;309;Pellefigue;107.0;3.0;110.0
;;76;Occitanie;32;1;10;331;Preignan;1217.0;34.0;1251.0
;;76;Occitanie;32;1;08;343;Riguepeu;164.0;7.0;171.0
;;76;Occitanie;32;1;10;347;Roquefort;277.0;7.0;284.0
;;76;Occitanie;32;1;08;351;Roques;105.0;1.0;106.0
;;76;Occitanie;32;1;17;356;Saint-André;126.0;2.0;128.0
;;76;Occitanie;32;2;11;359;Saint-Antonin;155.0;5.0;160.0
;;76;Occitanie;32;1;08;360;Saint-Arailles;137.0;3.0;140.0
;;76;Occitanie;32;2;14;364;Saint-Avit-Frandat;97.0;3.0;100.0
;;76;Occitanie;32;2;11;366;Saint-Brès;71.0;1.0;72.0
;;76;Occitanie;32;1;17;374;Saint-Élix-d'Astarac;184.0;5.0;189.0
;;76;Occitanie;32;3;01;378;Saint-Germé;509.0;6.0;515.0
;;76;Occitanie;32;3;04;381;Saint-Jean-le-Comtal;386.0;10.0;396.0
;;76;Occitanie;32;1;03;392;Saint-Martin-Gimois;84.0;1.0;85.0
;;76;Occitanie;32;3;15;394;Saint-Médard;345.0;5.0;350.0
;;76;Occitanie;32;3;15;397;Saint-Michel;246.0;17.0;263.0
;;76;Occitanie;32;1;17;407;Saint-Soulan;155.0;4.0;159.0
;;76;Occitanie;32;2;11;357;Sainte-Anne;125.0;6.0;131.0
;;76;Occitanie;32;3;15;363;Sainte-Aurence-Cazaux;90.0;3.0;93.0
;;76;Occitanie;32;3;15;373;Sainte-Dode;227.0;4.0;231.0
;;76;Occitanie;32;1;11;388;Sainte-Marie;391.0;11.0;402.0
;;76;Occitanie;32;2;12;408;Salles-d'Armagnac;123.0;2.0;125.0
;;76;Occitanie;32;3;06;411;Sansan;100.0;1.0;101.0
;;76;Occitanie;32;3;01;414;Sarragachies;220.0;5.0;225.0
;;76;Occitanie;32;2;09;417;La Sauvetat;418.0;12.0;430.0
;;76;Occitanie;32;3;03;426;Seissan;1098.0;30.0;1128.0
;;76;Occitanie;32;3;16;427;Sembouès;58.0;0.0;58.0
;;76;Occitanie;32;2;14;429;Sempesserre;313.0;11.0;324.0
;;76;Occitanie;32;2;14;442;Terraube;361.0;7.0;368.0
;;76;Occitanie;32;3;16;445;Tieste-Uragnoux;149.0;5.0;154.0
;;76;Occitanie;32;1;03;447;Tirent-Pontéjac;81.0;2.0;83.0
;;76;Occitanie;32;2;12;449;Toujouse;306.0;4.0;310.0
;;76;Occitanie;09;1;01;004;Albiès;122.0;0.0;122.0
;;76;Occitanie;09;1;01;012;Appy;28.0;2.0;30.0
;;76;Occitanie;09;1;12;015;Arignac;722.0;17.0;739.0
;;76;Occitanie;09;3;02;019;Artigat;555.0;9.0;564.0
;;76;Occitanie;09;2;08;022;Arvigna;237.0;2.0;239.0
;;76;Occitanie;09;1;01;296;Aulos-Sinsat;157.0;2.0;159.0
;;76;Occitanie;09;1;01;032;Ax-les-Thermes;1277.0;65.0;1342.0
;;76;Occitanie;09;1;01;031;Axiat;39.0;3.0;42.0
;;76;Occitanie;09;3;04;034;Balacet;47.0;0.0;47.0
;;76;Occitanie;09;2;06;043;La Bastide-sur-l'Hers;676.0;16.0;692.0
;;76;Occitanie;09;2;10;060;Bonnac;789.0;9.0;798.0
;;76;Occitanie;09;1;13;068;Burret;44.0;0.0;44.0
;;76;Occitanie;09;3;03;082;Castelnau-Durban;458.0;9.0;467.0
;;76;Occitanie;09;3;04;085;Castillon-en-Couserans;433.0;3.0;436.0
;;76;Occitanie;09;3;11;086;Caumont;338.0;5.0;343.0
;;76;Occitanie;09;1;01;087;Caussou;47.0;2.0;49.0
;;76;Occitanie;09;1;13;090;Cazaux;45.0;7.0;52.0
;;76;Occitanie;09;2;06;107;Dun;650.0;12.0;662.0
;;76;Occitanie;09;3;04;111;Engomer;314.0;14.0;328.0
;;76;Occitanie;09;3;03;113;Ercé;580.0;3.0;583.0
;;76;Occitanie;09;3;03;114;Erp;132.0;2.0;134.0
;;76;Occitanie;09;2;10;117;Esplas;105.0;0.0;105.0
;;76;Occitanie;09;3;11;120;Fabas;353.0;4.0;357.0
;;76;Occitanie;09;1;01;131;Garanou;146.0;0.0;146.0
;;76;Occitanie;09;1;13;138;L' Herm;189.0;28.0;217.0
;;76;Occitanie;09;3;04;141;Illartein;73.0;0.0;73.0
;;76;Occitanie;09;2;08;145;Les Issards;253.0;11.0;264.0
;;76;Occitanie;09;2;10;146;Justiniac;58.0;0.0;58.0
;;76;Occitanie;09;1;01;155;Larcat;49.0;0.0;49.0
;;76;Occitanie;09;3;11;158;Lasserre;252.0;7.0;259.0
;;76;Occitanie;09;2;09;166;Leychert;112.0;2.0;114.0
;;76;Occitanie;09;2;06;169;Limbrassac;119.0;3.0;122.0
;;76;Occitanie;09;2;10;170;Lissac;240.0;8.0;248.0
;;76;Occitanie;09;3;03;182;Massat;741.0;13.0;754.0
;;76;Occitanie;09;3;11;198;Montardit;223.0;6.0;229.0
;;76;Occitanie;09;2;10;199;Montaut;694.0;17.0;711.0
;;76;Occitanie;09;3;11;209;Montjoie-en-Couserans;1001.0;24.0;1025.0
;;76;Occitanie;09;2;09;211;Montségur;116.0;1.0;117.0
;;76;Occitanie;09;2;06;213;Moulin-Neuf;235.0;2.0;237.0
;;76;Occitanie;09;2;09;215;Nalzen;112.0;2.0;114.0
;;76;Occitanie;09;1;01;221;Ornolac-Ussat-les-Bains;248.0;3.0;251.0
;;76;Occitanie;09;1;12;222;Orus;24.0;0.0;24.0
;;76;Occitanie;09;1;01;232;Prades;46.0;1.0;47.0
;;76;Occitanie;09;1;01;239;Quérigut;137.0;2.0;139.0
;;76;Occitanie;09;1;12;240;Quié;298.0;2.0;300.0
;;76;Occitanie;09;2;09;250;Roquefort-les-Cascades;83.0;1.0;84.0
;;76;Occitanie;09;1;13;258;Saint-Félix-de-Rieutord;469.0;10.0;479.0
;;76;Occitanie;09;2;06;266;Saint-Julien-de-Gras-Capou;83.0;2.0;85.0
;;76;Occitanie;09;1;12;272;Saint-Paul-de-Jarrat;1354.0;25.0;1379.0
;;76;Occitanie;09;3;11;257;Sainte-Croix-Volvestre;652.0;9.0;661.0
;;76;Occitanie;09;3;02;342;Sainte-Suzanne;249.0;4.0;253.0
;;76;Occitanie;09;1;13;284;Ségura;194.0;6.0;200.0
;;76;Occitanie;09;1;13;293;Serres-sur-Arget;772.0;16.0;788.0
;;76;Occitanie;09;2;06;309;Teilhet;162.0;5.0;167.0
;;76;Occitanie;09;1;01;311;Tignac;20.0;0.0;20.0
;;76;Occitanie;09;2;08;312;La Tour-du-Crieu;3268.0;73.0;3341.0
;;76;Occitanie;09;1;01;318;Unac;127.0;2.0;129.0
;;76;Occitanie;09;1;01;321;Ussat;308.0;4.0;312.0
;;76;Occitanie;09;3;03;322;Ustou;259.0;10.0;269.0
;;76;Occitanie;09;1;13;327;Ventenac;235.0;4.0;239.0
;;76;Occitanie;09;2;10;339;Villeneuve-du-Paréage;752.0;16.0;768.0
;;76;Occitanie;11;2;01;004;Alaigne;331.0;4.0;335.0
;;76;Occitanie;11;2;14;017;Artigues;73.0;1.0;74.0
;;76;Occitanie;11;1;18;023;Badens;729.0;15.0;744.0
;;76;Occitanie;11;3;12;024;Bages;750.0;10.0;760.0
;;76;Occitanie;11;1;01;030;Belflou;111.0;5.0;116.0
;;76;Occitanie;11;2;09;039;La Bezole;47.0;1.0;48.0
;;76;Occitanie;11;3;16;041;Bize-Minervois;1292.0;17.0;1309.0
;;76;Occitanie;11;3;07;044;Bouisse;103.0;0.0;103.0
;;76;Occitanie;11;2;09;045;Bouriège;151.0;1.0;152.0
;;76;Occitanie;11;2;14;047;Le Bousquet;44.0;1.0;45.0
;;76;Occitanie;11;2;01;053;Brugairolles;301.0;4.0;305.0
;;76;Occitanie;11;3;07;064;Camplong-d'Aude;385.0;4.0;389.0
;;76;Occitanie;11;2;14;073;Cassaignes;59.0;1.0;60.0
;;76;Occitanie;11;1;15;075;Castans;127.0;2.0;129.0
;;76;Occitanie;11;1;15;092;Citou;99.0;2.0;101.0
;;76;Occitanie;11;2;14;096;Comus;33.0;0.0;33.0
;;76;Occitanie;11;2;14;101;Coudons;53.0;2.0;55.0
;;76;Occitanie;11;2;14;103;Couiza;1130.0;19.0;1149.0
;;76;Occitanie;11;3;06;106;Coursan;5762.0;94.0;5856.0
;;76;Occitanie;11;3;08;111;Cruscades;940.0;9.0;949.0
;;76;Occitanie;11;1;01;114;Cumiès;43.0;0.0;43.0
;;76;Occitanie;11;2;09;119;La Digne-d'Amont;290.0;4.0;294.0
;;76;Occitanie;11;3;07;123;Duilhac-sous-Peyrepertuse;145.0;6.0;151.0
;;76;Occitanie;11;1;01;136;Fanjeaux;886.0;94.0;980.0
;;76;Occitanie;11;1;05;138;Fendeille;613.0;14.0;627.0
;;76;Occitanie;11;1;01;141;Ferran;132.0;2.0;134.0
;;76;Occitanie;11;3;17;143;Feuilla;107.0;0.0;107.0
;;76;Occitanie;11;2;14;147;Fontanès-de-Sault;5.0;0.0;5.0
;;76;Occitanie;11;3;07;152;Fontjoncouse;139.0;2.0;141.0
;;76;Occitanie;11;2;14;155;Fourtou;78.0;1.0;79.0
;;76;Occitanie;11;1;01;162;Generville;51.0;2.0;53.0
;;76;Occitanie;11;2;01;167;Gramazie;128.0;4.0;132.0
;;76;Occitanie;11;2;09;169;Greffeil;94.0;4.0;98.0
;;76;Occitanie;11;1;10;182;Lacombe;184.0;6.0;190.0
;;76;Occitanie;11;3;07;187;Lanet;59.0;1.0;60.0
;;76;Occitanie;11;1;19;194;Lastours;148.0;3.0;151.0
;;76;Occitanie;11;1;01;195;Laurabuc;411.0;20.0;431.0
;;76;Occitanie;11;1;04;199;Lavalette;1572.0;41.0;1613.0
;;76;Occitanie;11;1;01;208;La Louvière-Lauragais;80.0;3.0;83.0
;;76;Occitanie;11;2;14;209;Luc-sur-Aude;253.0;5.0;258.0
;;76;Occitanie;11;2;14;219;Marsa;22.0;0.0;22.0
;;76;Occitanie;11;1;05;225;Mas-Saintes-Puelles;937.0;18.0;955.0
;;76;Occitanie;11;1;01;236;Molandier;251.0;2.0;253.0
;;76;Occitanie;11;1;10;254;Montréal;2116.0;214.0;2330.0
;;76;Occitanie;11;3;null;262;Narbonne;56692.0;1073.0;57765.0
;;76;Occitanie;11;2;14;265;Niort-de-Sault;36.0;1.0;37.0
;;76;Occitanie;11;3;16;269;Ouveillan;2635.0;50.0;2685.0
;;76;Occitanie;11;3;16;273;Paraza;700.0;10.0;710.0
;;76;Occitanie;11;1;01;275;Payra-sur-l'Hers;208.0;0.0;208.0
;;76;Occitanie;11;1;01;278;Pech-Luna;76.0;2.0;78.0
;;76;Occitanie;11;3;17;285;Peyriac-de-Mer;1191.0;21.0;1212.0
;;76;Occitanie;11;1;10;288;Pezens;1598.0;125.0;1723.0
;;76;Occitanie;11;2;14;302;Puilaurens;272.0;4.0;276.0
;;76;Occitanie;11;2;14;303;Puivert;461.0;17.0;478.0
;;76;Occitanie;11;3;16;307;Raissac-d'Aude;234.0;3.0;237.0
;;76;Occitanie;11;2;14;309;Rennes-le-Château;87.0;2.0;89.0
;;76;Occitanie;11;2;14;310;Rennes-les-Bains;224.0;2.0;226.0
;;76;Occitanie;11;1;01;312;Ribouisse;101.0;1.0;102.0
;;76;Occitanie;11;3;18;318;Roquecourbe-Minervois;140.0;0.0;140.0
;;76;Occitanie;11;3;17;322;Roquefort-des-Corbières;1021.0;19.0;1040.0
;;76;Occitanie;11;1;04;325;Rouffiac-d'Aude;493.0;6.0;499.0
;;76;Occitanie;11;3;07;326;Rouffiac-des-Corbières;71.0;2.0;73.0
;;76;Occitanie;11;1;04;327;Roullens;581.0;12.0;593.0
;;76;Occitanie;11;1;01;331;Saint-Amans;62.0;2.0;64.0
;;76;Occitanie;11;2;14;341;Saint-Ferriol;114.0;1.0;115.0
;;76;Occitanie;11;1;01;343;Saint-Gaudéric;108.0;2.0;110.0
;;76;Occitanie;11;2;09;344;Saint-Hilaire;713.0;13.0;726.0
;;76;Occitanie;11;2;14;346;Saint-Jean-de-Paracol;137.0;4.0;141.0
;;76;Occitanie;11;3;16;353;Saint-Marcel-sur-Aude;2019.0;45.0;2064.0
;;76;Occitanie;11;2;09;364;Saint-Polycarpe;160.0;1.0;161.0
;;76;Occitanie;11;2;14;336;Sainte-Colombe-sur-l'Hers;444.0;5.0;449.0
;;76;Occitanie;11;2;14;373;Salvezines;70.0;1.0;71.0
;;76;Occitanie;11;3;07;374;Salza;28.0;0.0;28.0
;;76;Occitanie;11;3;07;384;Soulatgé;130.0;3.0;133.0
;;76;Occitanie;11;3;07;386;Talairan;436.0;7.0;443.0
;;76;Occitanie;11;3;08;393;Tourouzelle;493.0;7.0;500.0
;;76;Occitanie;11;2;09;394;Tourreilles;132.0;0.0;132.0
;;76;Occitanie;11;1;15;395;Trassanel;26.0;0.0;26.0
;;76;Occitanie;11;1;15;396;Trausse;609.0;11.0;620.0
;;76;Occitanie;11;1;05;399;Tréville;109.0;3.0;112.0
;;76;Occitanie;11;2;14;400;Tréziers;100.0;2.0;102.0
;;76;Occitanie;11;1;18;251;Val-de-Dagne;731.0;16.0;747.0
;;76;Occitanie;11;3;16;405;Ventenac-en-Minervois;587.0;10.0;597.0
;;76;Occitanie;11;1;19;411;Villanière;147.0;4.0;151.0
;;76;Occitanie;11;1;01;418;Villasavary;1216.0;36.0;1252.0
;;76;Occitanie;11;1;01;419;Villautou;66.0;0.0;66.0
;;76;Occitanie;11;3;07;431;Villeneuve-les-Corbières;252.0;7.0;259.0
;;76;Occitanie;11;1;15;433;Villeneuve-Minervois;980.0;13.0;993.0
;;76;Occitanie;11;1;10;437;Villesèquelande;875.0;28.0;903.0
;;76;Occitanie;81;1;23;007;Alos;97.0;2.0;99.0
;;76;Occitanie;81;1;06;009;Amarens;64.0;0.0;64.0
;;76;Occitanie;81;2;19;030;Bertre;108.0;2.0;110.0
